codice,codice_parlante,utenza,cliente,data,imponibile,iva,totale,data_scadenza,stato_pagamento,data_pagamento,indirizzo_fatturazione,città_fatturazione
f740b3fa-e1f3-4bf1-a7c8-c950568bf09a,FAT-25032026-016,ece72099-de2b-402d-b81c-4250ad6e8a80,825f561d-79ca-41a6-830f-89bfd44bf7a4,2026-03-25,435.7,95.85,531.55,2026-04-24,Pagata,2026-03-27,Via Teramo 22,Pusiano
4b44f2a6-8e1e-42d6-b4ea-b1d33aff4fb9,FAT-25052026-024,ece72099-de2b-402d-b81c-4250ad6e8a80,825f561d-79ca-41a6-830f-89bfd44bf7a4,2026-05-25,479.45,105.48,584.93,2026-06-24,Pagata,2026-06-26,Via Teramo 22,Pusiano
c8704dfb-2110-4e37-9897-bbaa3d931b2a,FAT-25072026-006,ece72099-de2b-402d-b81c-4250ad6e8a80,825f561d-79ca-41a6-830f-89bfd44bf7a4,2026-07-25,614.95,135.29,750.24,2026-08-24,Scaduta,NULL,Via Teramo 22,Pusiano
8c038aaa-b209-4830-a7ea-94a8f545d33b,FAT-05052026-024,034fad5c-6227-4500-96cd-809195380d72,f62742f7-cd25-4613-8d0a-73322517a714,2026-05-05,65.96,6.6,72.56,2026-06-04,Scaduta,NULL,Viale Minore 83,Valmadrera
88770e0d-eb7b-4560-a933-2dd809a520d6,FAT-25012024-013,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2024-01-25,167.87,16.79,184.66,2024-02-24,Scaduta,NULL,Vicolo Santa Chiara 110,Calolziocorte
c3071006-82db-409f-91a2-500d6b2fdf13,FAT-25052024-012,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2024-05-25,148.97,14.9,163.87,2024-06-24,Pagata,2024-05-28,Vicolo Santa Chiara 110,Calolziocorte
9fb0ee33-85d7-4b27-aaeb-ab38c3ac96a3,FAT-25092024-014,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2024-09-25,292.07,29.21,321.28,2024-10-25,Pagata,2024-10-02,Vicolo Santa Chiara 110,Calolziocorte
5097ed1c-4092-48d2-8ecf-6e3a76c0c7b0,FAT-25012025-019,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2025-01-25,167.87,16.79,184.66,2025-02-24,Pagata,2025-02-06,Vicolo Santa Chiara 110,Calolziocorte
35c46927-b792-43a5-8301-f6ba1704c629,FAT-25052025-020,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2025-05-25,173.78,17.38,191.16,2025-06-24,Pagata,2025-06-24,Vicolo Santa Chiara 110,Calolziocorte
f430e8cb-fbc0-44ec-ba34-0d10a9088394,FAT-25092025-017,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2025-09-25,305.57,30.56,336.13,2025-10-25,Scaduta,NULL,Vicolo Santa Chiara 110,Calolziocorte
cd50c85d-e33d-458b-be69-faa8a7a1c972,FAT-25012026-024,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2026-01-25,170.57,17.06,187.63,2026-02-24,Pagata,2026-02-10,Vicolo Santa Chiara 110,Calolziocorte
36569cfe-6be4-4895-98f5-b0c90c954f4d,FAT-25052026-025,6bff58e8-c9d0-4859-9ef1-d96c461157c1,7d814b08-d12f-4dd9-a111-1ba622b5685a,2026-05-25,160.28,16.03,176.31,2026-06-24,Pagata,2026-06-17,Vicolo Santa Chiara 110,Calolziocorte
40b7d2fd-3874-4d0d-a0aa-8074f70a0849,FAT-15022025-021,9cc414f6-745b-4503-b9f0-05fe8cf99d4b,71a59824-c86a-4e52-aabe-07a5252995fb,2025-02-15,55.4,5.54,60.94,2025-03-17,Pagata,2025-02-17,Piazza Santorre di Santarosa 17,Pandino
01f9f566-19e6-450b-ac9b-7bc478f55b29,FAT-15082025-023,9cc414f6-745b-4503-b9f0-05fe8cf99d4b,71a59824-c86a-4e52-aabe-07a5252995fb,2025-08-15,60.85,6.09,66.94,2025-09-14,Scaduta,NULL,Piazza Santorre di Santarosa 17,Pandino
6e14eef5-a048-4bd2-9855-ec47b62f6970,FAT-15022026-032,9cc414f6-745b-4503-b9f0-05fe8cf99d4b,71a59824-c86a-4e52-aabe-07a5252995fb,2026-02-15,51.2,5.12,56.32,2026-03-17,Pagata,2026-02-18,Piazza Santorre di Santarosa 17,Pandino
684bd1a6-d3c5-4614-9d1b-0b96b22597d8,FAT-05122025-026,92fc2d6c-7bed-4497-b906-388a0245c253,bb16a16e-3a9f-433f-af0b-42b10cbd27f9,2025-12-05,91.92,9.19,101.11,2026-01-04,Scaduta,NULL,Via Dell'Orsa Maggiore 22,Curno
4590d1e3-6d9d-421e-b692-40db2cca3c42,FAT-05062026-029,92fc2d6c-7bed-4497-b906-388a0245c253,bb16a16e-3a9f-433f-af0b-42b10cbd27f9,2026-06-05,83.96,8.4,92.36,2026-07-05,Pagata,2026-06-10,Via Dell'Orsa Maggiore 22,Curno
92d5e247-2f07-4570-aa4a-5a688a179b58,FAT-15052026-028,f8ad5072-d443-49c5-b277-88863cff8be9,d1835efc-4259-4887-87c7-9d29dfa4aab7,2026-05-15,34.3,3.43,37.73,2026-06-14,Pagata,2026-05-25,Largo Rodari 133,Sarnico
2e674394-d569-4094-81dd-9f0f2a22f206,FAT-25062023-005,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2023-06-25,164.06,16.41,180.47,2023-07-25,Pagata,2023-07-29,Vicolo Sardegna 91,Chiuduno
fad129d9-2115-43d0-9eb2-ecaedb163a22,FAT-25102023-006,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2023-10-25,201.5,20.15,221.65,2023-11-24,Pagata,2023-10-30,Vicolo Sardegna 91,Chiuduno
ac454489-1c93-4c24-84d6-0fc3603f800c,FAT-25022024-015,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2024-02-25,98.55,9.86,108.41,2024-03-26,Pagata,2024-02-29,Vicolo Sardegna 91,Chiuduno
648c3099-ce9d-4a15-a285-5d7ef1393861,FAT-25062024-017,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2024-06-25,171.78,17.18,188.96,2024-07-25,Pagata,2024-07-11,Vicolo Sardegna 91,Chiuduno
34796372-3a87-4a8e-8f2a-a34ec945d943,FAT-25102024-011,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2024-10-25,177.5,17.75,195.25,2024-11-24,Pagata,2024-11-10,Vicolo Sardegna 91,Chiuduno
f78482b4-51b6-40f7-8d79-6dad8f77f1c6,FAT-25022025-018,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2025-02-25,97.15,9.72,106.87,2025-03-27,Pagata,2025-03-22,Vicolo Sardegna 91,Chiuduno
fb5edc99-6abc-4520-96fc-6c0525ee24a6,FAT-25062025-023,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2025-06-25,180.06,18.01,198.07,2025-07-25,Scaduta,NULL,Vicolo Sardegna 91,Chiuduno
b87087ff-28ea-42a4-a30d-2fcb9eb223bd,FAT-25102025-019,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2025-10-25,179.5,17.95,197.45,2025-11-24,Pagata,2025-11-12,Vicolo Sardegna 91,Chiuduno
f3adfefa-78f1-421f-bf3a-e1b4b8b7873a,FAT-25022026-024,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2026-02-25,105.22,10.52,115.74,2026-03-27,Pagata,2026-03-12,Vicolo Sardegna 91,Chiuduno
d29443a2-6909-4bee-b0a0-eae601957d55,FAT-25062026-030,3d3cb107-03ea-4972-9b7c-d74d82c7e3b5,b87d750b-77bd-4d04-8116-59616903701a,2026-06-25,174.06,17.41,191.47,2026-07-25,Pagata,2026-07-15,Vicolo Sardegna 91,Chiuduno
7ece2105-b003-437f-888a-59e90b77c9e5,FAT-05092024-015,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2024-09-05,111.1,11.11,122.21,2024-10-05,Pagata,2024-09-07,Vicolo Delle Querce 69,Merate
659a840e-3293-40e0-9da2-5cda0036cfa0,FAT-05012025-016,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2025-01-05,76.1,7.61,83.71,2025-02-04,Pagata,2025-02-08,Vicolo Delle Querce 69,Merate
f94cf412-849d-4fb0-873e-14558c195e69,FAT-05052025-019,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2025-05-05,74.65,7.47,82.12,2025-06-04,Pagata,2025-05-14,Vicolo Delle Querce 69,Merate
f497293e-c583-4fe3-9aee-953d0a735c0f,FAT-05092025-028,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2025-09-05,112.5,11.25,123.75,2025-10-05,Pagata,2025-09-30,Vicolo Delle Querce 69,Merate
15bf8acb-b403-4c62-a189-10fe5e63d8a5,FAT-05012026-020,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2026-01-05,73.3,7.33,80.63,2026-02-04,Pagata,2026-02-07,Vicolo Delle Querce 69,Merate
d61830e2-ed0f-4c38-8721-4bbf0b64129c,FAT-05052026-025,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2026-05-05,69.05,6.91,75.96,2026-06-04,Pagata,2026-05-31,Vicolo Delle Querce 69,Merate
FAT-0b27736c-69da-4f30-bd12-cad64467fa6b,FAT-13082026-001,06e221ee-8251-41c2-b02f-8125d98d7fbf,b829db73-aacc-4850-b90c-0c79f0298944,2026-08-13,98.35,9.84,108.19,2026-09-12,Pagata,2026-08-16,Vicolo Delle Querce 69,Merate
95555cc7-bf6a-4631-9501-30a0b0ef39f2,FAT-25032024-007,61d1bee8-b663-4396-a419-5e53dc99963d,6803555e-e877-4c70-bb7f-cfdda02dde61,2024-03-25,113.4,24.95,138.35,2024-04-24,Pagata,2024-04-10,Viale Dei Fabbri 20,Cavenago di Brianza
deb65030-e928-4543-aa5c-f2ce2ab647ba,FAT-25092024-015,61d1bee8-b663-4396-a419-5e53dc99963d,6803555e-e877-4c70-bb7f-cfdda02dde61,2024-09-25,157.3,34.61,191.91,2024-10-25,Scaduta,NULL,Viale Dei Fabbri 20,Cavenago di Brianza
fff50a8e-b94f-4ccd-9163-5924160d3914,FAT-25032025-012,61d1bee8-b663-4396-a419-5e53dc99963d,6803555e-e877-4c70-bb7f-cfdda02dde61,2025-03-25,108.2,23.8,132.0,2025-04-24,Pagata,2025-04-21,Viale Dei Fabbri 20,Cavenago di Brianza
b15de11e-5379-4ba0-8905-2b6db598c3d1,FAT-25092025-018,61d1bee8-b663-4396-a419-5e53dc99963d,6803555e-e877-4c70-bb7f-cfdda02dde61,2025-09-25,154.55,34.0,188.55,2025-10-25,Pagata,2025-10-27,Viale Dei Fabbri 20,Cavenago di Brianza
0a29bb1b-be0c-4458-9528-2571fa7e5815,FAT-25032026-017,61d1bee8-b663-4396-a419-5e53dc99963d,6803555e-e877-4c70-bb7f-cfdda02dde61,2026-03-25,113.4,24.95,138.35,2026-04-24,Pagata,2026-04-13,Viale Dei Fabbri 20,Cavenago di Brianza
a70d17bf-1d32-4585-b4d3-477a37472c47,FAT-05062024-007,a2906c34-3b77-4c92-b36c-1b98591190de,58a5ef68-0786-4f2b-881e-956f3c8572bc,2024-06-05,34.3,3.43,37.73,2024-07-05,Pagata,2024-06-25,Vicolo Della Rocca 31,Macherio
e2089b99-9e2d-47a4-8fae-50d7601c93be,FAT-05122024-017,a2906c34-3b77-4c92-b36c-1b98591190de,58a5ef68-0786-4f2b-881e-956f3c8572bc,2024-12-05,44.2,4.42,48.62,2025-01-04,Scaduta,NULL,Vicolo Della Rocca 31,Macherio
4f4e3712-dfd2-4d9e-8a24-561511f500c5,FAT-05062025-022,a2906c34-3b77-4c92-b36c-1b98591190de,58a5ef68-0786-4f2b-881e-956f3c8572bc,2025-06-05,34.25,3.43,37.68,2025-07-05,Pagata,2025-06-29,Vicolo Della Rocca 31,Macherio
7bf036b6-d66d-40b3-a4ee-be18955b0f6b,FAT-05122025-027,a2906c34-3b77-4c92-b36c-1b98591190de,58a5ef68-0786-4f2b-881e-956f3c8572bc,2025-12-05,45.89,4.59,50.48,2026-01-04,Pagata,2026-01-03,Vicolo Della Rocca 31,Macherio
5d68c7d0-db99-4e96-86c1-6b2dae284537,FAT-05062026-030,a2906c34-3b77-4c92-b36c-1b98591190de,58a5ef68-0786-4f2b-881e-956f3c8572bc,2026-06-05,34.25,3.43,37.68,2026-07-05,Pagata,2026-06-20,Vicolo Della Rocca 31,Macherio
df015b53-4253-463c-af18-4fcbddcddabe,FAT-05032026-039,902f2762-ffa7-4687-b824-5aac1982ac18,d46057c5-15b2-4c48-a00b-b3ed279ad8c5,2026-03-05,112.95,24.85,137.8,2026-04-04,Pagata,2026-03-15,Piazza Pacinotti 131,Villa d'Almè
3de7f0f6-a58e-4034-90af-5d47530c8d4d,FAT-25122023-010,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2023-12-25,243.15,53.49,296.64,2024-01-24,Pagata,2024-01-24,Largo Antonio Meucci 104,Carate Brianza
cce3494d-32bf-43d9-af3b-76841995d516,FAT-25022024-016,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2024-02-25,198.95,43.77,242.72,2024-03-26,Pagata,2024-03-30,Largo Antonio Meucci 104,Carate Brianza
851a61c0-52ab-43f0-b2cb-aefc62daa73b,FAT-25042024-005,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2024-04-25,243.0,53.46,296.46,2024-05-25,Pagata,2024-05-06,Largo Antonio Meucci 104,Carate Brianza
2722ae44-e54b-4d3e-a129-9656948028ca,FAT-25062024-018,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2024-06-25,292.55,64.36,356.91,2024-07-25,Pagata,2024-07-01,Largo Antonio Meucci 104,Carate Brianza
605d8a4e-771a-4c50-8534-ecd7409a11ca,FAT-25082024-011,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2024-08-25,461.55,101.54,563.09,2024-09-24,Pagata,2024-09-09,Largo Antonio Meucci 104,Carate Brianza
a53e74fd-01ff-43cb-9c41-b0a9a994551f,FAT-25102024-012,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2024-10-25,329.1,72.4,401.5,2024-11-24,Pagata,2024-11-02,Largo Antonio Meucci 104,Carate Brianza
25019a59-bc3c-421a-83f0-e088234d54d5,FAT-25122024-018,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2024-12-25,245.75,54.06,299.81,2025-01-24,Scaduta,NULL,Largo Antonio Meucci 104,Carate Brianza
d75de184-c1cb-4f9e-970b-393616db3534,FAT-25022025-019,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2025-02-25,204.15,44.91,249.06,2025-03-27,Pagata,2025-02-27,Largo Antonio Meucci 104,Carate Brianza
a1abcd83-3730-4cb9-be5f-2cf79b4deb3a,FAT-25042025-013,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2025-04-25,248.05,54.57,302.62,2025-05-25,Pagata,2025-05-15,Largo Antonio Meucci 104,Carate Brianza
87c4c5ec-436c-4c3f-a7da-589805005b6c,FAT-25062025-024,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2025-06-25,274.35,60.36,334.71,2025-07-25,Pagata,2025-07-12,Largo Antonio Meucci 104,Carate Brianza
91de75b3-0c68-4afa-9fb4-7e5636440e62,FAT-25082025-022,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2025-08-25,414.75,91.25,506.0,2025-09-24,Pagata,2025-09-07,Largo Antonio Meucci 104,Carate Brianza
9ce841ee-56a3-4f4f-92ed-3dfdbd3c8347,FAT-25102025-020,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2025-10-25,308.3,67.83,376.13,2025-11-24,Pagata,2025-11-17,Largo Antonio Meucci 104,Carate Brianza
62c11fd8-3e2d-4a1c-91ff-48bc9e03f675,FAT-25122025-027,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2025-12-25,237.95,52.35,290.3,2026-01-24,Pagata,2026-01-26,Largo Antonio Meucci 104,Carate Brianza
cf8b1859-aded-416f-812a-c6daa53428a7,FAT-25022026-025,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2026-02-25,185.95,40.91,226.86,2026-03-27,Pagata,2026-03-29,Largo Antonio Meucci 104,Carate Brianza
3f3da57c-7de8-486d-be01-8b894491452d,FAT-25042026-025,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2026-04-25,242.85,53.43,296.28,2026-05-25,Pagata,2026-05-01,Largo Antonio Meucci 104,Carate Brianza
90c74485-12fb-4ec7-8b80-2eab34cd79d8,FAT-25062026-031,f251a5f9-0c85-4f05-8945-f867cccc7a99,b78dcb1c-82a9-492c-b60f-5e1688aee60e,2026-06-25,253.55,55.78,309.33,2026-07-25,Pagata,2026-07-07,Largo Antonio Meucci 104,Carate Brianza
86d8e547-8282-4cfe-94f3-05fa9e51e0e5,FAT-05052024-010,41cec83b-f361-4705-b550-2814a1330a78,9436cf5d-24cd-4cc3-b327-c8c6f9728820,2024-05-05,35.7,3.57,39.27,2024-06-04,Pagata,2024-06-03,Via Bologna 66,Camparada
8562ada2-a9fe-4992-807e-753060defcfa,FAT-05112024-014,41cec83b-f361-4705-b550-2814a1330a78,9436cf5d-24cd-4cc3-b327-c8c6f9728820,2024-11-05,47.0,4.7,51.7,2024-12-05,Pagata,2024-12-04,Via Bologna 66,Camparada
89fca7f2-63e4-49f2-b57e-3684939e2266,FAT-05052025-020,41cec83b-f361-4705-b550-2814a1330a78,9436cf5d-24cd-4cc3-b327-c8c6f9728820,2025-05-05,35.65,3.56,39.21,2025-06-04,Pagata,2025-05-22,Via Bologna 66,Camparada
4c347120-d548-46db-8d36-4504455131fa,FAT-05112025-027,41cec83b-f361-4705-b550-2814a1330a78,9436cf5d-24cd-4cc3-b327-c8c6f9728820,2025-11-05,45.6,4.56,50.16,2025-12-05,Pagata,2025-11-27,Via Bologna 66,Camparada
6d8e858b-4df3-474d-bc06-60521c16bd64,FAT-05052026-026,41cec83b-f361-4705-b550-2814a1330a78,9436cf5d-24cd-4cc3-b327-c8c6f9728820,2026-05-05,32.85,3.29,36.14,2026-06-04,Pagata,2026-05-27,Via Bologna 66,Camparada
ecb7d765-ba1c-403c-8771-68d91f40794e,FAT-25032023-006,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2023-03-25,35.65,3.56,39.21,2023-04-24,Pagata,2023-04-05,Largo Amerigo Vespucci 81,Barzanò
f31d67ad-6e78-437e-bbad-dc2af2fdd2bc,FAT-25092023-007,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2023-09-25,45.6,4.56,50.16,2023-10-25,Pagata,2023-10-10,Largo Amerigo Vespucci 81,Barzanò
cf5852f0-3533-4e00-9049-77bf39ce9e35,FAT-25032024-008,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2024-03-25,32.9,3.29,36.19,2024-04-24,Pagata,2024-04-23,Largo Amerigo Vespucci 81,Barzanò
ae90ca64-58b8-43a9-a6ee-9753cb3dd6cf,FAT-25092024-016,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2024-09-25,42.8,4.28,47.08,2024-10-25,Pagata,2024-09-29,Largo Amerigo Vespucci 81,Barzanò
d300835e-528d-4238-b0ea-aef0999f820b,FAT-25032025-013,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2025-03-25,35.65,3.56,39.21,2025-04-24,Pagata,2025-04-15,Largo Amerigo Vespucci 81,Barzanò
91dadcc6-ce8a-4f66-823d-5d660a2968fd,FAT-25092025-019,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2025-09-25,42.8,4.28,47.08,2025-10-25,Pagata,2025-10-23,Largo Amerigo Vespucci 81,Barzanò
983c07cd-1b8d-4f52-a62f-39bce33245c0,FAT-25032026-018,312b527e-42ce-4d1e-b59a-c2659399567d,350ff829-7c12-4427-8ade-af7eddd984e7,2026-03-25,35.65,3.56,39.21,2026-04-24,Pagata,2026-04-15,Largo Amerigo Vespucci 81,Barzanò
b8437968-09c1-435d-9c4e-be8321d88d28,FAT-25012024-014,f8b2837b-b990-4325-9abc-5c20effb8fba,adec2801-db09-42e7-b0ee-0e8a23f93e74,2024-01-25,69.4,6.94,76.34,2024-02-24,Pagata,2024-02-17,Corso San Rocco 2,Azzano San Paolo
66d8bac1-fe15-4768-a21a-46236db6cfae,FAT-25072024-014,f8b2837b-b990-4325-9abc-5c20effb8fba,adec2801-db09-42e7-b0ee-0e8a23f93e74,2024-07-25,83.3,8.33,91.63,2024-08-24,Pagata,2024-08-11,Corso San Rocco 2,Azzano San Paolo
e1a5c69f-65da-4ef7-a94d-252e722ea3fa,FAT-25012025-020,f8b2837b-b990-4325-9abc-5c20effb8fba,adec2801-db09-42e7-b0ee-0e8a23f93e74,2025-01-25,72.2,7.22,79.42,2025-02-24,Pagata,2025-02-20,Corso San Rocco 2,Azzano San Paolo
fb4577ef-1b0f-4aa0-8677-1df7dc9d1f7a,FAT-25072025-017,f8b2837b-b990-4325-9abc-5c20effb8fba,adec2801-db09-42e7-b0ee-0e8a23f93e74,2025-07-25,80.45,8.04,88.49,2025-08-24,Pagata,2025-08-18,Corso San Rocco 2,Azzano San Paolo
12279754-9073-4f87-8412-e92f266a8ae6,FAT-25012026-025,f8b2837b-b990-4325-9abc-5c20effb8fba,adec2801-db09-42e7-b0ee-0e8a23f93e74,2026-01-25,66.6,6.66,73.26,2026-02-24,Pagata,2026-02-13,Corso San Rocco 2,Azzano San Paolo
8f458a80-e17b-401d-bcd0-79e6e6ded062,FAT-05122023-007,4e5ce4d5-cb2c-4f6e-aab4-1d1084d5c4bd,619dc962-0500-418c-afed-f2bec849c63d,2023-12-05,55.4,5.54,60.94,2024-01-04,Pagata,2023-12-30,Largo Delle Querce 12,Aicurzio
99f3e1f4-756e-42eb-8236-3c6e2572c520,FAT-05062024-008,4e5ce4d5-cb2c-4f6e-aab4-1d1084d5c4bd,619dc962-0500-418c-afed-f2bec849c63d,2024-06-05,44.1,4.41,48.51,2024-07-05,Pagata,2024-06-14,Largo Delle Querce 12,Aicurzio
46f37c6a-5881-4de9-85ef-461ab1a4f586,FAT-05122024-018,4e5ce4d5-cb2c-4f6e-aab4-1d1084d5c4bd,619dc962-0500-418c-afed-f2bec849c63d,2024-12-05,54.0,5.4,59.4,2025-01-04,Pagata,2025-01-06,Largo Delle Querce 12,Aicurzio
1889b423-5d56-4dfd-8268-a71034775a20,FAT-05062025-023,4e5ce4d5-cb2c-4f6e-aab4-1d1084d5c4bd,619dc962-0500-418c-afed-f2bec849c63d,2025-06-05,41.25,4.12,45.37,2025-07-05,Pagata,2025-06-06,Largo Delle Querce 12,Aicurzio
f2bea17b-b329-4f3a-aa93-d70b687f1c65,FAT-05122025-028,4e5ce4d5-cb2c-4f6e-aab4-1d1084d5c4bd,619dc962-0500-418c-afed-f2bec849c63d,2025-12-05,54.0,5.4,59.4,2026-01-04,Pagata,2025-12-06,Largo Delle Querce 12,Aicurzio
6139ea80-03a6-4664-b76b-3da7b93f329d,FAT-05062026-031,4e5ce4d5-cb2c-4f6e-aab4-1d1084d5c4bd,619dc962-0500-418c-afed-f2bec849c63d,2026-06-05,42.65,4.26,46.91,2026-07-05,Pagata,2026-06-20,Largo Delle Querce 12,Aicurzio
da31d17a-0eb9-4a89-bed0-4f5f0f1aada9,FAT-15052026-029,7158e523-c50d-4edb-b4e5-b2e345c42049,5f262dab-4956-49ea-9c6e-ccd3c2b6ece0,2026-05-15,65.05,6.5,71.55,2026-06-14,Pagata,2026-06-03,Via Cagliari 82,Misinto
7611c877-7401-4540-8e0e-b7fe014fc3b6,FAT-15012025-023,066afa0b-3caa-4745-83fe-369ef078081c,843bde72-39f4-467e-af40-bfeeb9306baa,2025-01-15,70.75,7.08,77.83,2025-02-14,Pagata,2025-01-22,Via San Bernardo 99,Valmadrera
4307038e-6b6f-471a-a289-21c7f4901657,FAT-15072025-023,066afa0b-3caa-4745-83fe-369ef078081c,843bde72-39f4-467e-af40-bfeeb9306baa,2025-07-15,60.9,6.09,66.99,2025-08-14,Pagata,2025-07-21,Via San Bernardo 99,Valmadrera
f9003239-8009-454a-923e-573866774751,FAT-15012026-029,066afa0b-3caa-4745-83fe-369ef078081c,843bde72-39f4-467e-af40-bfeeb9306baa,2026-01-15,69.35,6.93,76.28,2026-02-14,Pagata,2026-01-25,Via San Bernardo 99,Valmadrera
304fb4f9-3e91-4d18-bf22-84f1e740c6a4,FAT-15072026-014,066afa0b-3caa-4745-83fe-369ef078081c,843bde72-39f4-467e-af40-bfeeb9306baa,2026-07-15,63.7,6.37,70.07,2026-08-14,Pagata,2026-07-22,Via San Bernardo 99,Valmadrera
068d2f59-f059-4ae8-8330-e35f5d617925,FAT-25022023-004,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2023-02-25,62.4,6.24,68.64,2023-03-27,Scaduta,NULL,Vicolo Ortensie 122,Carnate
756e47e4-dec4-49cb-81e9-ef1d85186440,FAT-25082023-007,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2023-08-25,73.45,7.35,80.8,2023-09-24,Pagata,2023-08-27,Vicolo Ortensie 122,Carnate
4079457a-6115-40ab-9e28-7748e6ff2fc1,FAT-25022024-017,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2024-02-25,61.0,6.1,67.1,2024-03-26,Pagata,2024-03-11,Vicolo Ortensie 122,Carnate
73983173-9f96-4406-917f-6a69bb75f85a,FAT-25082024-012,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2024-08-25,69.3,6.93,76.23,2024-09-24,Pagata,2024-09-23,Vicolo Ortensie 122,Carnate
